Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(39.448792742388406, -106.43699840150518)",13.741392,No,39.448792742388406,-106.43699840150518
"(29.243372459562853, -115.9948711569373)",240.4267,Yes,29.243372459562853,-115.9948711569373
"(44.90992158271038, -105.68410527697817)",43.59516,No,44.90992158271038,-105.68410527697817
"(38.923447033518684, -78.50093846095321)",16.311069,No,38.923447033518684,-78.50093846095321
"(36.51952412265408, -96.30018961481011)",25.70172,No,36.51952412265408,-96.30018961481011
"(46.97128515668837, -115.89352785344946)",37.708886,No,46.97128515668837,-115.89352785344946
"(45.2152287566159, -117.19644445678966)",43.098941,No,45.2152287566159,-117.19644445678966
"(26.57320844210223, -127.54842398893967)",698.139266,Yes,26.57320844210223,-127.54842398893967
"(43.784630927565644, -90.60632199181121)",14.494762,No,43.784630927565644,-90.60632199181121
"(28.976396071590724, -87.29904136135876)",95.713537,Yes,28.976396071590724,-87.29904136135876
"(38.400302657927284, -112.78360089524446)",10.788805,No,38.400302657927284,-112.78360089524446
"(42.90947212715797, -110.04195628571787)",53.197485,No,42.90947212715797,-110.04195628571787
"(33.94413225853023, -72.4468292465137)",226.519768,Yes,33.94413225853023,-72.4468292465137
"(27.861584784974838, -79.44711069372383)",59.733106,No,27.861584784974838,-79.44711069372383
"(33.916248270817874, -72.34621821758444)",232.255684,Yes,33.916248270817874,-72.34621821758444
"(30.731367325202918, -96.40274964430745)",6.187291,No,30.731367325202918,-96.40274964430745
"(32.36659557415585, -84.1065920262452)",6.635736,No,32.36659557415585,-84.1065920262452
"(43.15372664950031, -103.12188119796045)",61.841007,Yes,43.15372664950031,-103.12188119796045
"(33.209393558770316, -91.35591923458213)",22.161992,No,33.209393558770316,-91.35591923458213
"(27.906286610061084, -71.58599403371674)",526.853928,Yes,27.906286610061084,-71.58599403371674
"(29.812319291215854, -110.73260224149296)",106.123518,Yes,29.812319291215854,-110.73260224149296
"(28.25442343367939, -103.71423998142092)",187.723882,Yes,28.25442343367939,-103.71423998142092
"(35.50951453070225, -115.45772990511625)",38.684126,No,35.50951453070225,-115.45772990511625
"(35.10308653082046, -82.80614282059774)",11.822465,No,35.10308653082046,-82.80614282059774
"(42.714147835772394, -112.98596732954525)",8.390308,No,42.714147835772394,-112.98596732954525
"(37.1564571074217, -100.63000124322457)",17.77755,No,37.1564571074217,-100.63000124322457
"(37.59292522560756, -100.22688806187574)",15.705089,No,37.59292522560756,-100.22688806187574
"(33.9465132774905, -98.47255670190818)",3.47699,No,33.9465132774905,-98.47255670190818
"(26.551683779016084, -80.23151668115389)",2.479896,No,26.551683779016084,-80.23151668115389
"(37.93257361294309, -93.63665149558292)",24.210302,No,37.93257361294309,-93.63665149558292
"(39.17403067184067, -91.85955722266432)",0.976798,No,39.17403067184067,-91.85955722266432
"(36.05524097434733, -108.0560121993382)",25.027664,No,36.05524097434733,-108.0560121993382
"(38.10661786893658, -117.26419521700097)",80.928791,Yes,38.10661786893658,-117.26419521700097
"(33.83306476729216, -120.80759174545578)",59.456465,No,33.83306476729216,-120.80759174545578
"(28.949005986109064, -115.79593692758999)",263.139089,Yes,28.949005986109064,-115.79593692758999
"(29.1308541162441, -122.08795846890168)",365.346307,Yes,29.1308541162441,-122.08795846890168
"(45.172442745691406, -74.24364804440282)",21.925493,No,45.172442745691406,-74.24364804440282
"(34.22511598875735, -91.08958808680447)",30.837151,No,34.22511598875735,-91.08958808680447
"(46.96138248792341, -84.64049490005524)",34.839805,No,46.96138248792341,-84.64049490005524
"(32.58503624133357, -121.35634572821093)",151.151107,Yes,32.58503624133357,-121.35634572821093
"(27.1632233035103, -90.2201640387724)",158.046929,Yes,27.1632233035103,-90.2201640387724
"(32.340948170998196, -77.86202541731947)",108.48162,Yes,32.340948170998196,-77.86202541731947
"(33.29383994784878, -123.84792937914067)",216.360621,Yes,33.29383994784878,-123.84792937914067
"(42.0794733747593, -86.38650134443358)",4.782476,No,42.0794733747593,-86.38650134443358
"(45.779936170593054, -100.89816987169652)",4.781584,No,45.779936170593054,-100.89816987169652
"(44.68926761418923, -71.67877170916834)",15.305064,No,44.68926761418923,-71.67877170916834
"(44.71901138145884, -120.24324412109097)",40.882866,No,44.71901138145884,-120.24324412109097
"(29.268730846289742, -82.63580374049789)",21.827247,No,29.268730846289742,-82.63580374049789
"(36.31582652754316, -80.50833622234813)",13.244645,No,36.31582652754316,-80.50833622234813
"(44.01989021004157, -73.93080557424406)",24.804944,No,44.01989021004157,-73.93080557424406
"(27.80987602507908, -91.32318059397113)",127.183937,Yes,27.80987602507908,-91.32318059397113
"(42.73203494389703, -90.77370133286875)",8.396415,No,42.73203494389703,-90.77370133286875
"(33.50181091212378, -110.57113270747563)",16.156762,No,33.50181091212378,-110.57113270747563
"(33.41755335446115, -107.7652698693957)",51.521157,No,33.41755335446115,-107.7652698693957
"(31.756623717795872, -79.34917478933512)",78.954307,Yes,31.756623717795872,-79.34917478933512
"(44.55243157257464, -110.60472053770127)",59.640838,No,44.55243157257464,-110.60472053770127
"(32.95707744876256, -90.47926528283334)",23.827701,No,32.95707744876256,-90.47926528283334
"(41.41657247928197, -102.4047013742909)",34.445436,No,41.41657247928197,-102.4047013742909
"(45.975001050516255, -111.4821017831533)",30.690557,No,45.975001050516255,-111.4821017831533
"(28.42451585884095, -128.49859536164234)",639.343296,Yes,28.42451585884095,-128.49859536164234
"(27.684184150690992, -78.29974353853012)",122.30605,Yes,27.684184150690992,-78.29974353853012
"(38.40534533127718, -104.74859890197011)",11.281546,No,38.40534533127718,-104.74859890197011
"(43.27557363673713, -107.25609761736993)",56.30069,No,43.27557363673713,-107.25609761736993
"(36.25311899728166, -106.87199603552193)",40.161789,No,36.25311899728166,-106.87199603552193
"(28.620528201126078, -77.76235928865793)",173.821731,Yes,28.620528201126078,-77.76235928865793
"(27.10731048396301, -110.8713957122444)",291.584894,Yes,27.10731048396301,-110.8713957122444
"(36.185468127214804, -110.73463091790009)",64.756211,Yes,36.185468127214804,-110.73463091790009
"(29.746215468756407, -106.73820628254171)",139.442669,Yes,29.746215468756407,-106.73820628254171
"(31.31961981521359, -81.05649360813749)",27.210095,No,31.31961981521359,-81.05649360813749
"(45.30570045027071, -112.51637870067677)",48.558427,No,45.30570045027071,-112.51637870067677
"(29.48214406182135, -84.1936442753971)",50.904814,No,29.48214406182135,-84.1936442753971
"(43.27511738518808, -98.39520332379821)",36.029101,No,43.27511738518808,-98.39520332379821
"(31.1701028456508, -100.80986915258183)",26.401884,No,31.1701028456508,-100.80986915258183
"(40.06141844968352, -107.27056749123483)",36.60597,No,40.06141844968352,-107.27056749123483
"(46.34846278427827, -74.08306622661947)",103.513995,Yes,46.34846278427827,-74.08306622661947
"(27.508392572009733, -87.01033081647034)",188.145405,Yes,27.508392572009733,-87.01033081647034
"(33.5852543044166, -96.51381150016745)",7.280794,No,33.5852543044166,-96.51381150016745
"(34.79264048707411, -118.1370791433032)",7.300213,No,34.79264048707411,-118.1370791433032
"(41.93066517313577, -102.73882582323796)",47.831402,No,41.93066517313577,-102.73882582323796
"(41.3281663607882, -124.5875429573343)",36.898188,No,41.3281663607882,-124.5875429573343
"(41.88188544471766, -83.30617781396393)",5.14885,No,41.88188544471766,-83.30617781396393
"(41.684658264008064, -74.37836817065129)",16.760478,No,41.684658264008064,-74.37836817065129
"(36.56842266321234, -86.93758287161322)",6.813041,No,36.56842266321234,-86.93758287161322
"(40.71402779371372, -103.40491959876474)",11.945158,No,40.71402779371372,-103.40491959876474
"(37.323072494812216, -120.52147600351822)",3.188304,No,37.323072494812216,-120.52147600351822
"(43.432811560142056, -127.2820287643676)",153.488927,Yes,43.432811560142056,-127.2820287643676
"(43.57616231632904, -79.24045978927212)",30.957883,No,43.57616231632904,-79.24045978927212
"(32.7492998672644, -88.78034355841179)",18.985599,No,32.7492998672644,-88.78034355841179
"(41.77915319562169, -113.0994337889722)",47.535438,No,41.77915319562169,-113.0994337889722
"(43.433751701795956, -87.50460073512775)",22.642643,No,43.433751701795956,-87.50460073512775
"(46.20355314782012, -71.44657284375428)",89.732664,Yes,46.20355314782012,-71.44657284375428
"(41.73142093535489, -118.89484488595679)",67.521814,Yes,41.73142093535489,-118.89484488595679
"(28.860482964094363, -101.43382145056707)",48.234544,No,28.860482964094363,-101.43382145056707
"(31.96857906568026, -90.55305160547078)",25.403066,No,31.96857906568026,-90.55305160547078
"(46.84696024772096, -108.15658230577881)",74.812494,Yes,46.84696024772096,-108.15658230577881
"(29.99532546183804, -87.38720568871426)",28.67717,No,29.99532546183804,-87.38720568871426
"(29.280237290420654, -124.5470539155607)",440.924876,Yes,29.280237290420654,-124.5470539155607
"(27.226011678290124, -102.2369223652604)",149.470963,Yes,27.226011678290124,-102.2369223652604
"(42.631345084695425, -87.04209744593103)",38.246389,No,42.631345084695425,-87.04209744593103
"(39.570819570405874, -118.8263234139065)",7.252916,No,39.570819570405874,-118.8263234139065
"(46.74802337310632, -87.25752374464597)",15.019331,No,46.74802337310632,-87.25752374464597
"(41.01601613588573, -104.70537250294379)",10.333152,No,41.01601613588573,-104.70537250294379
"(33.9443816961206, -121.56277345837199)",79.98848,Yes,33.9443816961206,-121.56277345837199
"(29.028857597091726, -80.6244381230175)",18.012991,No,29.028857597091726,-80.6244381230175
"(36.58210683701415, -102.6573720738935)",31.103574,No,36.58210683701415,-102.6573720738935
"(29.8372635555963, -70.28406410648519)",506.677546,Yes,29.8372635555963,-70.28406410648519
"(43.43164049153492, -78.42082834081258)",17.528819,No,43.43164049153492,-78.42082834081258
"(45.584472789116624, -113.58239760287779)",58.023651,No,45.584472789116624,-113.58239760287779
"(27.72814029044532, -119.3394527281498)",363.078348,Yes,27.72814029044532,-119.3394527281498
"(43.83546908254044, -83.3584335814298)",16.462888,No,43.83546908254044,-83.3584335814298
"(33.8231496586144, -109.1739889754812)",22.207753,No,33.8231496586144,-109.1739889754812
"(38.42582359324817, -109.53621990176092)",69.725897,Yes,38.42582359324817,-109.53621990176092
"(42.2774465216409, -75.39583874382159)",1.843529,No,42.2774465216409,-75.39583874382159
"(43.636148680805064, -98.84620473005812)",42.345736,No,43.636148680805064,-98.84620473005812
"(29.68689519920409, -70.61862765244993)",499.584992,Yes,29.68689519920409,-70.61862765244993
"(33.48139001300728, -90.03428375090435)",9.845193,No,33.48139001300728,-90.03428375090435
"(26.598453863275605, -112.11945171277912)",334.029498,Yes,26.598453863275605,-112.11945171277912
"(30.966449644109737, -95.42660204074932)",2.783811,No,30.966449644109737,-95.42660204074932
"(38.965249812748084, -100.99578874213194)",13.255625,No,38.965249812748084,-100.99578874213194
"(37.527934983825176, -128.25883405968216)",275.008939,Yes,37.527934983825176,-128.25883405968216
"(28.628186555628133, -129.47122310772173)",673.819073,Yes,28.628186555628133,-129.47122310772173
"(30.002767399640426, -82.72664381600083)",12.680791,No,30.002767399640426,-82.72664381600083
"(29.418409552387914, -117.27327706092345)",220.713308,Yes,29.418409552387914,-117.27327706092345
"(39.22492157834371, -71.20623338969337)",130.349328,Yes,39.22492157834371,-71.20623338969337
"(28.258987288627694, -81.51321169806769)",5.050568,No,28.258987288627694,-81.51321169806769
"(27.026862720225587, -77.22515368986346)",175.751846,Yes,27.026862720225587,-77.22515368986346
"(42.471217290199554, -124.42975600152265)",29.434139,No,42.471217290199554,-124.42975600152265
"(33.40866894303994, -129.49352084152363)",482.154472,Yes,33.40866894303994,-129.49352084152363
"(39.456139482900426, -86.1291428957789)",3.226155,No,39.456139482900426,-86.1291428957789
"(27.06661215994502, -91.29129714090064)",175.106493,Yes,27.06661215994502,-91.29129714090064
"(44.961034834744574, -118.13393532265539)",18.152133,No,44.961034834744574,-118.13393532265539
"(33.83630495289578, -101.05959760896951)",46.317116,No,33.83630495289578,-101.05959760896951
"(43.5770398123302, -111.64861488832895)",18.231942,No,43.5770398123302,-111.64861488832895
"(29.608886598501186, -127.01269925091175)",517.972026,Yes,29.608886598501186,-127.01269925091175
"(31.56939443283062, -106.40406876718353)",12.924916,No,31.56939443283062,-106.40406876718353
"(26.517449110332265, -117.94294742000515)",423.404899,Yes,26.517449110332265,-117.94294742000515
"(39.29563354055085, -120.04322561516592)",5.65308,No,39.29563354055085,-120.04322561516592
"(38.65491267420002, -104.12095662626595)",37.068561,No,38.65491267420002,-104.12095662626595
"(30.25507182417772, -73.33858258098809)",366.992123,Yes,30.25507182417772,-73.33858258098809
"(42.07620932895948, -92.3057246110407)",26.650837,No,42.07620932895948,-92.3057246110407
"(37.542017909109155, -82.16600429415504)",11.101536,No,37.542017909109155,-82.16600429415504
"(42.08921236983349, -77.81861005563195)",7.175131,No,42.08921236983349,-77.81861005563195
"(36.95451447790136, -100.79446612971985)",10.158345,No,36.95451447790136,-100.79446612971985
"(35.45360614200481, -87.49005123283443)",17.487898,No,35.45360614200481,-87.49005123283443
"(41.311161917501146, -81.78456951912098)",4.811742,No,41.311161917501146,-81.78456951912098
"(45.738435611509544, -98.18583692154624)",22.824126,No,45.738435611509544,-98.18583692154624
"(40.724060358979486, -121.32775536510671)",21.295426,No,40.724060358979486,-121.32775536510671
"(43.4804262582613, -121.88848252038497)",51.039713,No,43.4804262582613,-121.88848252038497
"(43.94641761228654, -118.74246826864584)",73.487134,Yes,43.94641761228654,-118.74246826864584
"(29.267227643747127, -92.41294969999592)",51.502142,No,29.267227643747127,-92.41294969999592
"(34.975342177914634, -125.72791386221618)",241.13009,Yes,34.975342177914634,-125.72791386221618
"(36.52692837112645, -98.88287686827772)",21.457173,No,36.52692837112645,-98.88287686827772
"(38.55990463184033, -80.5835122493686)",22.759669,No,38.55990463184033,-80.5835122493686
"(42.007060078901, -72.56043584048273)",7.648538,No,42.007060078901,-72.56043584048273
"(38.41161783693953, -113.32107680922593)",37.741031,No,38.41161783693953,-113.32107680922593
"(34.61360181101799, -97.02825016479703)",12.886327,No,34.61360181101799,-97.02825016479703
"(30.9778386711201, -98.99622064918783)",24.918623,No,30.9778386711201,-98.99622064918783
"(41.703229255597606, -96.51791696650648)",17.362218,No,41.703229255597606,-96.51791696650648
"(44.8256191517514, -103.66744271000312)",24.464589,No,44.8256191517514,-103.66744271000312
"(34.051379463801936, -120.81320284023087)",45.795435,No,34.051379463801936,-120.81320284023087
"(34.423794706473444, -86.4236290766417)",4.060683,No,34.423794706473444,-86.4236290766417
"(35.37212724621453, -123.40152165206331)",117.811963,Yes,35.37212724621453,-123.40152165206331
"(34.361903085033575, -81.0570965867884)",18.637606,No,34.361903085033575,-81.0570965867884
"(45.401015603987716, -102.55570808414964)",70.002271,Yes,45.401015603987716,-102.55570808414964
"(40.48497750760795, -82.35101914579019)",7.812678,No,40.48497750760795,-82.35101914579019
"(26.62474460752031, -71.90455047225842)",503.877278,Yes,26.62474460752031,-71.90455047225842
"(34.879221269619464, -114.30113857761472)",18.25562,No,34.879221269619464,-114.30113857761472
"(38.44728816146264, -114.85449937928534)",59.829193,No,38.44728816146264,-114.85449937928534
"(29.212336185717728, -70.15236550786823)",542.615565,Yes,29.212336185717728,-70.15236550786823
"(34.15317160304026, -106.4769281851946)",26.162707,No,34.15317160304026,-106.4769281851946
