NAME,ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,GEOLOCATION
ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,40.4381371440001,-75.34859492899992,"(40.4381371440001, -75.34859492899992)"
MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,45.183215085,-93.3696456179999,"(45.183215085, -93.3696456179999)"
FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,36.336303832000105,-82.402064466,"(36.336303832000105, -82.402064466)"
HUTCHINSON AREA HEALTH CARE,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350,44.87580025500011,-94.373516794,"(44.87580025500011, -94.373516794)"
RIDGEVIEW MEDICAL CENTER,500 MAPLE ST S,WACONIA,MN,55387,44.8431655150001,-93.79237948,"(44.8431655150001, -93.79237948)"
TENNOVA HEALTHCARE - HARTON,1801 NORTH JACKSON STREET,TULLAHOMA,TN,37388,35.382102924,-86.23125982100001,"(35.382102924, -86.23125982100001)"
ESSENTIA HEALTH ST JOSEPHS MED,523 NORTH THIRD STREET,BRAINERD,MN,56401,46.3619172640001,-94.205888865,"(46.3619172640001, -94.205888865)"
FAIRVIEW NORTHLAND REG HOSP,911 NORTHLAND DRIVE,PRINCETON,MN,55371,45.558520403,-93.590022204,"(45.558520403, -93.590022204)"
ST CLOUD HOSPITAL,1406 SIXTH AVENUE NORTH,ST CLOUD,MN,56303,45.5746605890001,-94.16909112699992,"(45.5746605890001, -94.16909112699992)"
GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PKWY,MYRTLE BEACH,SC,29572,33.758439434,-78.820106779,"(33.758439434, -78.820106779)"
UHS BINGHAMTON GENERAL HOSPITAL,10 42 MITCHELL AVENUE,BINGHAMTON,NY,13790,42.086315553000105,-75.91444379800001,"(42.086315553000105, -75.91444379800001)"
UHS WILSON MEMORIAL HOSPITAL,33 57 HARRISON STREET,JOHNSON CITY,NY,13790,42.114199391999996,-75.95852351,"(42.114199391999996, -75.95852351)"
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH,FARMINGTON,ME,4938,44.6266325980001,-70.162867175,"(44.6266325980001, -70.162867175)"
DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,55021,44.288713316999996,-93.25785329799999,"(44.288713316999996, -93.25785329799999)"
FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,44.7490193190001,-93.272591936,"(44.7490193190001, -93.272591936)"
REGINA MEDICAL CENTER,1175 NININGER ROAD,HASTINGS,MN,55033,44.747251728,-92.87328311999991,"(44.747251728, -92.87328311999991)"
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,AUBURN,NY,13021,42.941353091000096,-76.5643682469999,"(42.941353091000096, -76.5643682469999)"
ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,42.2059229340001,-122.72494841299999,"(42.2059229340001, -122.72494841299999)"
WESTFIELD MEMORIAL HOSPITAL,189 E MAIN ST,WESTFIELD,NY,14787,42.328698129,-79.569808768,"(42.328698129, -79.569808768)"
NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,44.547025953000094,-68.4161550319999,"(44.547025953000094, -68.4161550319999)"
ST CHARLES MEDICAL CENTER BEND,2500 NE NEFF ROAD,BEND,OR,97701,44.067915041000006,-121.269134313,"(44.067915041000006, -121.269134313)"
PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,97504,42.3396248970001,-122.86271984700001,"(42.3396248970001, -122.86271984700001)"
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVE,DUNKIRK,NY,14048,42.479945141,-79.334594602,"(42.479945141, -79.334594602)"
NORTHFIELD CITY HOSPITAL & NSG,2000 NORTH AVENUE,NORTHFIELD,MN,55057,44.47357736,-93.19172344200001,"(44.47357736, -93.19172344200001)"
BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,43.3834065080001,-124.232995297,"(43.3834065080001, -124.232995297)"
MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,97471,43.241562122000104,-123.366711098,"(43.241562122000104, -123.366711098)"
MINIDOKA MEMORIAL HOSPITAL,1224 8TH STREET,RUPERT,ID,83350,42.6203972860001,-113.68609668200001,"(42.6203972860001, -113.68609668200001)"
KADLEC MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,46.2813433760001,-119.28195598299999,"(46.2813433760001, -119.28195598299999)"
ST. MARY'S REGIONAL MEDICAL CENTER,305 SOUTH FIFTH STREET,ENID,OK,73701,36.3937529150001,-97.8712858929999,"(36.3937529150001, -97.8712858929999)"
ST. LUKE'S JEROME,709 NORTH LINCOLN STREET,JEROME,ID,83338,42.730068578,-114.51921423,"(42.730068578, -114.51921423)"
SAINT ALPHONSUS MEDICAL CENTER - ONTARIO,351 SW 9TH STREET,ONTARIO,OR,97914,44.0253330190001,-116.977692011,"(44.0253330190001, -116.977692011)"
CENTRA SOUTHSIDE COMMUNITY HOSPITAL,800 OAK STREET,FARMVILLE,VA,23901,37.302679545,-78.404315888,"(37.302679545, -78.404315888)"
UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22906,38.0313397960001,-78.498687078,"(38.0313397960001, -78.498687078)"
SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,38.21751607,-77.4959513589999,"(38.21751607, -77.4959513589999)"
TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,GALAX,VA,24333,36.670661974,-80.923928695,"(36.670661974, -80.923928695)"
BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,PORTSMOUTH,VA,23707,36.836636361,-76.34743187399991,"(36.836636361, -76.34743187399991)"
SENTARA HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,SOUTH BOSTON,VA,24592,36.712115123000004,-78.9145514269999,"(36.712115123000004, -78.9145514269999)"
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,38.6370725360001,-77.286349424,"(38.6370725360001, -77.286349424)"
NAVAL HEALTH CLINIC (JOHN HENRY BALCH),3259 CATLIN AVENUE,QUANTICO,VA,22134,38.512653463,-77.3084054019999,"(38.512653463, -77.3084054019999)"
SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,NORFOLK,VA,23507,36.862179869,-76.30284416399999,"(36.862179869, -76.30284416399999)"
BON SECOURS RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,RICHMOND,VA,23223,37.5401660420001,-77.406939844,"(37.5401660420001, -77.406939844)"
CJW MEDICAL CENTER CHIPPENHAM CAMPUS,7101 JAHNKE ROAD,RICHMOND,VA,23225,37.513898183,-77.526393887,"(37.513898183, -77.526393887)"
BON SECOURS MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,37.144472623000105,-76.511671925,"(37.144472623000105, -76.511671925)"
RIVERSIDE REGIONAL MEDICAL CENTER,500 J. CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,37.064243456,-76.483034281,"(37.064243456, -76.483034281)"
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,VA,23454,36.8645736070001,-76.0264938019999,"(36.8645736070001, -76.0264938019999)"
MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,38.3115218880001,-77.48322860100001,"(38.3115218880001, -77.48322860100001)"
JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,VA,23860,37.308037771,-77.2912638729999,"(37.308037771, -77.2912638729999)"
RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL DRIVE,GLOUCESTER,VA,23061,37.419816579,-76.541775784,"(37.419816579, -76.541775784)"
SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,VA,23434,36.773314676999995,-76.581111175,"(36.773314676999995, -76.581111175)"
ST. JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74102,36.078329314,-95.800759254,"(36.078329314, -95.800759254)"
ST. JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,36.299173303,-95.835529658,"(36.299173303, -95.835529658)"
CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,ROCKY MOUNT,VA,24151,36.9940482060001,-79.890347875,"(36.9940482060001, -79.890347875)"
VALLEY HEALTH WINCHESTER MEDICAL CENTER,1840 AMHERST STREET,WINCHESTER,VA,22601,39.194280813,-78.193225098,"(39.194280813, -78.193225098)"
INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,38.8581985180001,-77.227680116,"(38.8581985180001, -77.227680116)"
MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,44.053483682,-123.00369006700001,"(44.053483682, -123.00369006700001)"
SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,44.046021291,-123.08170775299999,"(44.046021291, -123.08170775299999)"
SACRED HEART MEDICAL CENTER RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,44.081362121000005,-123.026741714,"(44.081362121000005, -123.026741714)"
UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,41.509257997000105,-81.1890927919999,"(41.509257997000105, -81.1890927919999)"
LEWISGALE HOSPITAL ALLEGHANY,ONE ARCH LANE,LOW MOOR,VA,24457,37.792188804,-79.8812189019999,"(37.792188804, -79.8812189019999)"
SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,36.852025532,-81.488367447,"(36.852025532, -81.488367447)"
HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BLVD,HAYMARKET,VA,20169,38.8207904080001,-77.64280762199999,"(38.8207904080001, -77.64280762199999)"
RIVERSIDE DOCTORS' HOSPITAL WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,37.250895477,-76.668381197,"(37.250895477, -76.668381197)"
CJW MEDICAL CENTER JOHNSTON WILLIS CAMPUS,1401 JOHNSTON-WILLIS DRIVE,RICHMOND,VA,23235,37.510688283,-77.59494114399999,"(37.510688283, -77.59494114399999)"
CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,37.089102306,-80.505441107,"(37.089102306, -80.505441107)"
RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,43.598294089,-72.95526316,"(43.598294089, -72.95526316)"
CARILION ROANOKE COMMUNITY HOSPITAL,101 ELM AVENUE SE,ROANOKE,VA,24013,37.2660774880001,-79.9392059199999,"(37.2660774880001, -79.9392059199999)"
THE UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,44.479739723000094,-73.194120576,"(44.479739723000094, -73.194120576)"
PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,45.624437506999996,-122.58072696,"(45.624437506999996, -122.58072696)"
HAMPTON REGIONAL MEDICAL CENTER,595 W CAROLINA AVE,VARNVILLE,SC,29944,32.852848076,-81.0900305119999,"(32.852848076, -81.0900305119999)"
SELF REGIONAL HEALTHCARE,1325 SPRING ST,GREENWOOD,SC,29646,34.1756436160001,-82.1565781899999,"(34.1756436160001, -82.1565781899999)"
ST FRANCIS-EASTSIDE,125 COMMONWEALTH DR,GREENVILLE,SC,29615,34.851285815,-82.322549184,"(34.851285815, -82.322549184)"
OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,39.994260862,-83.01856537,"(39.994260862, -83.01856537)"
RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,40.030567989000104,-83.0340170859999,"(40.030567989000104, -83.0340170859999)"
"DIGNITY HEALTH AZ GENERAL HOSPITAL MESA, LLC",9130 EAST ELLIOT ROAD,MESA,AZ,85212,33.350751822000106,-111.636962482,"(33.350751822000106, -111.636962482)"
PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,34.81864389,-82.41264858699999,"(34.81864389, -82.41264858699999)"
PEACEHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE LN,LONGVIEW,WA,98632,46.1306936330001,-122.94174919700001,"(46.1306936330001, -122.94174919700001)"
RIVERSIDE HOSPITAL OF LOUISIANA,211 4TH STREET,ALEXANDRIA,LA,71301,31.314847699,-92.449899248,"(31.314847699, -92.449899248)"
RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,RUSTON,LA,71270,32.5141377910001,-92.631589171,"(32.5141377910001, -92.631589171)"
SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,34.9666004540001,-81.9394644929999,"(34.9666004540001, -81.9394644929999)"
EXTENDED CARE OF SOUTHWEST LOUISIANA,2837 ERNEST STREET,LAKE CHARLES,LA,70601,30.2050534030001,-93.2226202259999,"(30.2050534030001, -93.2226202259999)"
TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY,1578 CLARENCE COKER HWY,TURBEVILLE,SC,29162,33.887801937000106,-80.081224758,"(33.887801937000106, -80.081224758)"
PRISMA HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,33.923611319,-80.3427210519999,"(33.923611319, -80.3427210519999)"
ALLENMORE HOSPITAL,1901 S. UNION AVE,TACOMA,WA,98411,47.2416464790001,-122.481054585,"(47.2416464790001, -122.481054585)"
ST. CLARE HOSPITAL,11315 BRIDGEPORT WAY SW,TACOMA,WA,98499,47.1543100000001,-122.50204,"(47.1543100000001, -122.50204)"
ANMED HEALTH MEDICAL CENTER,800 N FANT ST,ANDERSON,SC,29621,34.511484239,-82.64648675099991,"(34.511484239, -82.64648675099991)"
FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,44111,41.4505420770001,-81.8234252789999,"(41.4505420770001, -81.8234252789999)"
UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,39.901809001000096,-79.738082999,"(39.901809001000096, -79.738082999)"
UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,RICHMOND HEIGHTS,OH,44143,41.5807521290001,-81.48891023399992,"(41.5807521290001, -81.48891023399992)"
CITADEL INFIRMARY,171 MOULTRIE ST,CHARLESTON,SC,29409,32.795721267,-79.959673427,"(32.795721267, -79.959673427)"
ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,41.4958505380001,-81.67311485499991,"(41.4958505380001, -81.67311485499991)"
UHHS BEDFORD MEDICAL CENTER,44 BLAINE AVENUE,BEDFORD,OH,44146,41.3951438660001,-81.534072205,"(41.3951438660001, -81.534072205)"
MCLEOD MEDICAL CENTER-DILLON,301 E JACKSON ST,DILLON,SC,29536,34.4217105910001,-79.365532437,"(34.4217105910001, -79.365532437)"
MCLEOD MEDICAL CENTER-DARLINGTON,701 CASHUA FERRY RD,DARLINGTON,SC,29532,34.3133305010001,-79.83980295399991,"(34.3133305010001, -79.83980295399991)"
LEE CORRECTIONAL INSTITUTION INFIRMARY,1204 E CHURCH ST,BISHOPVILLE,SC,29010,34.198901238000104,-80.225973927,"(34.198901238000104, -80.225973927)"
ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX HWY,FAIRFAX,SC,29827,32.9655431240001,-81.247956331,"(32.9655431240001, -81.247956331)"
TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,N CHARLESTON,SC,29406,32.975962495,-80.07307510899992,"(32.975962495, -80.07307510899992)"
PROVIDENCE HOSPITAL NORTHEAST,120 GATEWAY CORPORATE BLVD,COLUMBIA,SC,29203,34.104167886,-80.9586357699999,"(34.104167886, -80.9586357699999)"
CORRECT CARE OF SOUTH CAROLINA,7901 FARROW RD,COLUMBIA,SC,29203,34.0756098700001,-80.979600144,"(34.0756098700001, -80.979600144)"
KIRKLAND CORRECTIONAL INSTITUTION INFIRMARY,4344 BROAD RIVER RD,COLUMBIA,SC,29210,34.073744117,-81.09822245,"(34.073744117, -81.09822245)"
NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,NEWBERRY,SC,29108,34.290428352,-81.606423418,"(34.290428352, -81.606423418)"
MUSC HEALTH FLORENCE REHABILITATION CENTER,121 E CEDAR ST,FLORENCE,SC,29506,34.189017017,-79.764395583,"(34.189017017, -79.764395583)"
PRISMA HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PKWY,COLUMBIA,SC,29212,34.0874379150001,-81.1600896259999,"(34.0874379150001, -81.1600896259999)"
CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,VA,24503,37.4378954640001,-79.187842325,"(37.4378954640001, -79.187842325)"
SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,VA,23666,37.057292225,-76.39033356,"(37.057292225, -76.39033356)"
JENNINGS SENIOR CARE HOSPITAL,1 HOSPITAL DRIVE,JENNINGS,LA,70546,30.239896835,-92.662669619,"(30.239896835, -92.662669619)"
ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,40.994884976,-80.66002840999991,"(40.994884976, -80.66002840999991)"
CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,47.042730915,-122.95178680000001,"(47.042730915, -122.95178680000001)"
CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,39.4051195590001,-104.884563747,"(39.4051195590001, -104.884563747)"
FOOTHILLS HOSPITAL,4747 ARAPAHOE,BOULDER,CO,80303,40.016297534,-105.23625162399999,"(40.016297534, -105.23625162399999)"
KERNERSVILLE MEDICAL CENTER-ER,1750 KERNERSVILLE MEDICAL PKWY,KERNERSVILLE,NC,27284,36.0909603210001,-80.0441503819999,"(36.0909603210001, -80.0441503819999)"
SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,41.1329909660001,-81.51109584699999,"(41.1329909660001, -81.51109584699999)"
CLEARWATER VALLEY HOSPITAL AND CLINICS,301 CEDAR,OROFINO,ID,83544,46.486929155,-116.259769495,"(46.486929155, -116.259769495)"
GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,MOSCOW,ID,83843,46.728226458000094,-117.000547346,"(46.728226458000094, -117.000547346)"
KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015,45.431320359,-122.560466192,"(45.431320359, -122.560466192)"
PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,45.449366378,-122.62756290600001,"(45.449366378, -122.62756290600001)"
COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE STREET,ASTORIA,OR,97103,46.188002055,-123.818592264,"(46.188002055, -123.818592264)"
PROVIDENCE SEASIDE HOSPITAL,725 S WAHANNA ROAD,SEASIDE,OR,97138,45.989015017,-123.91206867,"(45.989015017, -123.91206867)"
SHOSHONE MEDICAL CENTER,25 JACOB'S GULCH ROAD,KELLOGG,ID,83837,47.546398267,-116.130613096,"(47.546398267, -116.130613096)"
BUFFALO GENERAL MEDICAL CENTER,100 HIGH ST,BUFFALO,NY,14203,42.900868413000104,-78.86620976099991,"(42.900868413000104, -78.86620976099991)"
BENEWAH COMMUNITY HOSPITAL,229 SOUTH SEVENTH STREET,ST. MARIES,ID,83861,47.314659522000106,-116.567579221,"(47.314659522000106, -116.567579221)"
MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97015,45.5872715880001,-121.16451957,"(45.5872715880001, -121.16451957)"
ADVENTIST MEDICAL CENTER,10123 SE MARKET STREET,PORTLAND,OR,97216,45.5127103470001,-122.558434241,"(45.5127103470001, -122.558434241)"
LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,45.543285881,-122.67022181,"(45.543285881, -122.67022181)"
LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,97030,45.5167841310001,-122.406989129,"(45.5167841310001, -122.406989129)"
OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97223,45.4989463060001,-122.685971161,"(45.4989463060001, -122.685971161)"
ADVENTIST HEALTH TILLAMOOK,1000 THIRD STREET,TILLAMOOK,OR,97141,45.456610897000104,-123.854331459,"(45.456610897000104, -123.854331459)"
GOOD SHEPHERD MEDICAL CENTER,610 NW 11TH STREET,HERMISTON,OR,97838,45.847118986999995,-119.308512487,"(45.847118986999995, -119.308512487)"
SYRINGA HOSPITAL & CLINICS,607 WEST MAIN,GRANGEVILLE,ID,83530,45.927068358,-116.127216591,"(45.927068358, -116.127216591)"
BONNER GENERAL HOSPITAL,520 NORTH THIRD AVENUE,SANDPOINT,ID,83864,48.277595793,-116.549406783,"(48.277595793, -116.549406783)"
PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,45.3083492660001,-122.93591732799999,"(45.3083492660001, -122.93591732799999)"
PIONEER MEMORIAL HOSPITAL,564 E PIONEER DRIVE,HEPPNER,OR,97836,45.3558994160001,-119.54865943799999,"(45.3558994160001, -119.54865943799999)"
SANTIAM HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,44.805110253000095,-122.784762587,"(44.805110253000095, -122.784762587)"
ST. LUKE'S MCCALL,1000 STATE STREET,MCCALL,ID,83638,44.909048129,-116.110139303,"(44.909048129, -116.110139303)"
CASCADE MEDICAL CENTER,402 OLD STATE HIGHWAY 1330,CASCADE,ID,83611,44.518369877000104,-116.04937908299999,"(44.518369877000104, -116.04937908299999)"
SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,LINCOLN CITY,OR,97367,44.9860609360001,-123.995181086,"(44.9860609360001, -123.995181086)"
MERCY HOSPITAL,565 ABBOTT RD,BUFFALO,NY,14220,42.8475014320001,-78.8119710349999,"(42.8475014320001, -78.8119710349999)"
KENMORE MERCY HOSPITAL,2950 ELMWOOD AVE,BUFFALO,NY,14217,42.977595445000105,-78.8801177719999,"(42.977595445000105, -78.8801177719999)"
ROSWELL PARK CANCER INSTITUTE,666 ELM STR,BUFFALO,NY,14263,42.899205097,-78.8648869469999,"(42.899205097, -78.8648869469999)"
ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,44.3450410360001,-74.14313676099991,"(44.3450410360001, -74.14313676099991)"
HIGHLAND HOSPITAL,1000 SOUTH AVE,ROCHESTER,NY,14620,43.135291204000104,-77.60599645,"(43.135291204000104, -77.60599645)"
LONG ISLAND JEWISH VALLEY STREAM,900 FRANKLIN AVE,VALLEY STREAM,NY,11580,40.6811275040001,-73.68629919899999,"(40.6811275040001, -73.68629919899999)"
ST. JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,40.72677129,-73.4787181949999,"(40.72677129, -73.4787181949999)"
MERCY MEDICAL CENTER,1000 N VILLAGE AVE,ROCKVILLE CENTRE,NY,11530,40.6885130310001,-73.6316038099999,"(40.6885130310001, -73.6316038099999)"
SAINT FRANCIS HOSPITAL,100 PORT WASHINGTON BLVD,ROSLYN,NY,11548,40.804754732,-73.6705896829999,"(40.804754732, -73.6705896829999)"
ROME MEMORIAL HOSPITAL,1500 N JAMES ST,ROME,NY,13440,43.22913433000011,-75.4423549919999,"(43.22913433000011, -75.4423549919999)"
ST. ELIZABETH MEDICAL CENTER,2209 GENESEE ST,UTICA,NY,13501,43.082171433,-75.266112032,"(43.082171433, -75.266112032)"
UPSTATE UNIVERSITY HOSPITAL - COMMUNITY CAMPUS,4900 BROAD RD,SYRACUSE,NY,13215,43.0080376670001,-76.16790218199999,"(43.0080376670001, -76.16790218199999)"
GENEVA GENERAL HOSPITAL,196-198 NORTH ST,GENEVA,NY,14456,42.876460481,-76.98776837,"(42.876460481, -76.98776837)"
FF THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,42.876014958,-77.29024430399991,"(42.876014958, -77.29024430399991)"
ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVE,WARWICK,NY,10990,41.2613629210001,-74.357462149,"(41.2613629210001, -74.357462149)"
BON SECOURS COMMUNITY HOSPITAL,160 E MAIN ST,PORT JERVIS,NY,12771,41.3676357000001,-74.681597186,"(41.3676357000001, -74.681597186)"
TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER,923 EAST CENTRAL AVENUE,LAFOLLETTE,TN,37766,36.388871042000105,-84.111469777,"(36.388871042000105, -84.111469777)"
LOVELACE MEDICAL CENTER,601 DOCTOR MARTIN LUTHER KING JUNIOR AVENUE NORTHEAST,ALBUQUERQUE,NM,87102,35.086120302,-106.639690414,"(35.086120302, -106.639690414)"
SWEDISH MEDICAL CENTER - ISSAQUAH CAMPUS,751 NE BLAKELY DR,ISSAQUAH,WA,98029,47.536148235,-122.02180894600001,"(47.536148235, -122.02180894600001)"
PUTNAM HOSPITAL CENTER,670 STONELEIGH AVE,CARMEL,NY,10512,41.382627121999995,-73.662975714,"(41.382627121999995, -73.662975714)"
SAMARITAN HOSPITAL ST MARY'S,1300 MASSACHUSETTS AVE,TROY,NY,12180,42.7427205070001,-73.6764239669999,"(42.7427205070001, -73.6764239669999)"
HARLAN ARH HOSPITAL,81 BALL PARK ROAD,HARLAN,KY,40831,36.809455170999996,-83.31359839399991,"(36.809455170999996, -83.31359839399991)"
CLAXTON-HEPBURN MEDICAL CENTER,214 KING ST,OGDENSBURG,NY,13669,44.691590653,-75.49988777999991,"(44.691590653, -75.49988777999991)"
COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DR,COBLESKILL,NY,12043,42.6869295010001,-74.481798662,"(42.6869295010001, -74.481798662)"
MEDSTAR HARBOR HOSPITAL,3001 S HANOVER STREET,BALTIMORE,MD,21225,39.2521638270001,-76.61417324600001,"(39.2521638270001, -76.61417324600001)"
MOUNT WASHINGTON PEDIATRIC HOSPITAL,1708 W ROGERS AVE,BALTIMORE,MD,21209,39.363161275,-76.65370913699999,"(39.363161275, -76.65370913699999)"
WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVENUE,DOVER,NH,3820,43.2132269740001,-70.87410763799991,"(43.2132269740001, -70.87410763799991)"
MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,3458,42.8930894220001,-71.940682754,"(42.8930894220001, -71.940682754)"
NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,3257,43.42063767500011,-72.00004766,"(43.42063767500011, -72.00004766)"
SAINT JOSEPH EAST,150 N EAGLE CREEK DRIVE,LEXINGTON,KY,40509,37.9994200950001,-84.439154995,"(37.9994200950001, -84.439154995)"
