FID,NAME,CITY,STATE,COUNTY,LATITUDE,LONGITUDE,TYPE
5632,GRANDVIEW HOSPITAL & MEDICAL CENTER,DAYTON,OH,MONTGOMERY,39.77004075,-84.20223362,GENERAL ACUTE CARE
5633,CARL R. DARNALL ARMY MEDICAL CENTER,FORT HOOD,TX,BELL,31.13090553,-97.77429040000001,MILITARY
5634,KETTERING MEDICAL CENTER,KETTERING,OH,MONTGOMERY,39.69728657,-84.19242952,GENERAL ACUTE CARE
5635,DESTINY SPRINGS HEALTHCARE,SURPRISE,AZ,MARICOPA,33.64112837,-112.34380719999999,GENERAL ACUTE CARE
5636,ELLSWORTH MUNICIPAL HOSPITAL,IOWA FALLS,IA,HARDIN,42.52202847,-93.25952575,GENERAL ACUTE CARE
5637,LIFE CARE HOSPITALS OF DAYTON,MIAMISBURG,OH,MONTGOMERY,39.63758872,-84.24827312,LONG TERM CARE
5638,KINDRED HOSPITALS-DAYTON,DAYTON,OH,MONTGOMERY,39.74670395,-84.19791144,LONG TERM CARE
5639,GENESIS HOSPITAL,ZANESVILLE,OH,MUSKINGUM,39.97480829,-82.01650066,GENERAL ACUTE CARE
5640,BANNER DESERT MEDICAL CENTER,MESA,AZ,MARICOPA,33.38947716,-111.8775675,GENERAL ACUTE CARE
5641,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,PHOENIX,AZ,MARICOPA,33.46442144,-112.05738170000001,GENERAL ACUTE CARE
5642,SIERRA SURGERY HOSPITAL,CARSON CITY,NV,CARSON CITY,39.20020155,-119.7841939,GENERAL ACUTE CARE
5643,"REHABILITATION HOSPITAL OF NORTHERN ARIZONA, LLC",FLAGSTAFF,AZ,COCONINO,35.21008656,-111.6304195,REHABILITATION
5644,SPRING MOUNTAIN TREATMENT CENTER,LAS VEGAS,NV,CLARK,36.12632063,-115.2461125,PSYCHIATRIC
5645,VETERANS ADMINISTRATION MEDICAL CENTER,SALT LAKE CITY,UT,SALT LAKE,40.75744051,-111.8405645,MILITARY
5646,VALLEY HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,CLARK,36.16321616,-115.1663933,GENERAL ACUTE CARE
5647,COMMUNITY MEMORIAL HOSPITAL,SUMNER,IA,BREMER,42.84698186,-92.10922935,CRITICAL ACCESS
5648,MERCY MEDICAL CENTER,CEDAR RAPIDS,IA,LINN,41.97825647,-91.65582856,GENERAL ACUTE CARE
5649,UNIVERSITY OF UTAH NEUROPSYCHIATRIC INSTITUTE (UNI),SALT LAKE CITY,UT,SALT LAKE,40.75791374,-111.8227318,PSYCHIATRIC
5650,ALTA VIEW HOSPITAL,SANDY,UT,SALT LAKE,40.57590515,-111.8539614,GENERAL ACUTE CARE
5651,MERCY HOSPITAL,IOWA CITY,IA,JOHNSON,41.66387148,-91.52790136,GENERAL ACUTE CARE
5652,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IOWA CITY,IA,JOHNSON,41.66081569,-91.54754742,GENERAL ACUTE CARE
5653,ANAMOSA COMMUNITY HOSPITAL,ANAMOSA,IA,JONES,42.11292384,-91.28803141,GENERAL ACUTE CARE
5654,FILLMORE COMMUNITY MEDICAL CENTER,FILLMORE,UT,MILLARD,38.95477745,-112.340277,CRITICAL ACCESS
5655,KINDRED HOSPITAL - DALLAS,DALLAS,TX,DALLAS,32.90543394,-96.74884756,LONG TERM CARE
5656,PALMER LUTHERAN HEALTH CENTER,WEST UNION,IA,FAYETTE,42.96828805,-91.81011488,CRITICAL ACCESS
5657,MERCY HOSPITAL OF FRANCISCAN SISTERS,OELWEIN,IA,FAYETTE,42.67544765,-91.90214830000001,CRITICAL ACCESS
5658,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,CROWN POINT,IN,LAKE,41.39562034,-87.366975,GENERAL ACUTE CARE
5659,PHOENIX CHILDREN'S HOSPITAL AT DIGNITY HEALTH'S MERCY GILBERT,GILBERT,AZ,MARICOPA,33.28713082,-111.7520389,CHILDREN
5660,VIRGINIA GAY HOSPITAL,VINTON,IA,BENTON,42.17342058,-92.01254039,CRITICAL ACCESS
5661,SARTORI MEMORIAL HOSPITAL,CEDAR FALLS,IA,BLACK HAWK,42.53353888,-92.45793731,GENERAL ACUTE CARE
5662,AULTMAN HOSPITAL,CANTON,OH,STARK,40.79731915,-81.40306222,GENERAL ACUTE CARE
5663,MITCHELL COUNTY MEMORIAL HOSPITAL,OSAGE,IA,MITCHELL,43.28952812,-92.80844062,CRITICAL ACCESS
5664,MONROE COUNTY HOSPITAL,ALBIA,IA,MONROE,41.04347645,-92.79658688,CRITICAL ACCESS
5665,MERCY MEDICAL CENTER-CENTERVILLE,CENTERVILLE,IA,APPANOOSE,40.75562353,-92.85690046,CRITICAL ACCESS
5666,UNITYPOINT HEALTH MARSHALLTOWN,MARSHALLTOWN,IA,MARSHALL,42.04840464,-92.90683107,GENERAL ACUTE CARE
5667,EUREKA COMMUNITY HEALTH SERVICES,EUREKA,SD,MCPHERSON,45.77217227,-99.62301925,CRITICAL ACCESS
5668,MOBRIDGE REGIONAL HOSPITAL AND CLINIC,MOBRIDGE,SD,WALWORTH,45.54621696,-100.4489605,CRITICAL ACCESS
5669,AVERA GREGORY HEALTHCARE CENTER,GREGORY,SD,GREGORY,43.22955463,-99.43584864,CRITICAL ACCESS
5670,MARICOPA MEDICAL CENTER,PHOENIX,AZ,MARICOPA,33.4578471,-112.02641299999999,GENERAL ACUTE CARE
5671,"MOUNTAIN VISTA MEDICAL CENTER, LP",MESA,AZ,MARICOPA,33.39149707,-111.61116329999999,GENERAL ACUTE CARE
5672,LAWRENCE & MEMORIAL HOSPITAL,NEW LONDON,CT,NEW LONDON,41.33645178,-72.10497646,GENERAL ACUTE CARE
5673,WILLIAM W BACKUS HOSPITAL,NORWICH,CT,NEW LONDON,41.54277356,-72.08931881,GENERAL ACUTE CARE
5674,ABRAZO WEST CAMPUS HOSPITAL DEVELOPMENT OF WEST PHOENIX,GOODYEAR,AZ,MARICOPA,33.46182197,-112.353167,GENERAL ACUTE CARE
5675,WATERBURY HOSPITAL,WATERBURY,CT,NEW HAVEN,41.55975885,-73.0587052,GENERAL ACUTE CARE
5676,SAINT MARYS HOSPITAL,WATERBURY,CT,NEW HAVEN,41.55320586,-73.03671049,GENERAL ACUTE CARE
5677,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,LA,CLAIBORNE,32.79406438,-93.0617495,GENERAL ACUTE CARE
5678,BRIDGEPORT HOSPITAL,BRIDGEPORT,CT,FAIRFIELD,41.18937738,-73.16659472,GENERAL ACUTE CARE
5679,ST VINCENT'S MEDICAL CENTER,BRIDGEPORT,CT,FAIRFIELD,41.20104518,-73.20170224,GENERAL ACUTE CARE
5680,DANBURY HOSPITAL,DANBURY,CT,FAIRFIELD,41.4050509,-73.44619486,GENERAL ACUTE CARE
5681,SANFORD HOSPITAL WEBSTER,WEBSTER,SD,DAY,45.33977277,-97.52195455,CRITICAL ACCESS
5682,LAKE CITY MEDICAL CENTER,LAKE CITY,FL,COLUMBIA,30.183729,-82.68774475,GENERAL ACUTE CARE
5683,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,WEST MONROE,LA,OUACHITA,32.51315989,-92.15631473,LONG TERM CARE
5684,MADISON COUNTY HEALTHCARE SYSTEM,WINTERSET,IA,MADISON,41.32799702,-94.01690601,CRITICAL ACCESS
5685,EXCELA HEALTH LATROBE HOSPITAL,LATROBE,PA,WESTMORELAND,40.32114394,-79.39466011,GENERAL ACUTE CARE
5686,EXCELA HEALTH WESTMORELAND HOSPITAL,GREENSBURG,PA,WESTMORELAND,40.3007952,-79.55451329,GENERAL ACUTE CARE
5687,WARREN GENERAL HOSPITAL,WARREN,PA,WARREN,41.843328,-79.15460999999999,GENERAL ACUTE CARE
5688,WEST HOLT MEMORIAL HOSPITAL,ATKINSON,NE,HOLT,42.52888832,-98.98266201,CRITICAL ACCESS
5689,BANNER PAYSON REGIONAL,PAYSON,AZ,GILA,34.23007678,-111.32065109999999,GENERAL ACUTE CARE
5690,CANONSBURG GENERAL HOSPITAL,CANONSBURG,PA,WASHINGTON,40.24597,-80.190674,GENERAL ACUTE CARE
5691,MONONGAHELA VALLEY HOSPITAL,MONONGAHELA,PA,WASHINGTON,40.182206,-79.91121600000001,GENERAL ACUTE CARE
5692,ROBERT PACKER HOSPITAL,SAYRE,PA,BRADFORD,41.98023,-76.52072700000001,GENERAL ACUTE CARE
5693,NEW ULM MEDICAL CENTER,NEW ULM,MN,BROWN,44.313336299999996,-94.47676273,CRITICAL ACCESS
5694,FOUNDATIONS BEHAVIORAL HEALTH,DOYLESTOWN,PA,BUCKS,40.300954,-75.15528499999999,PSYCHIATRIC
5695,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,ONONDAGA,43.05593308,-76.15006167,GENERAL ACUTE CARE
5696,ARIA HEALTH BUCKS COUNTY,LANGHORNE,PA,BUCKS,40.183052,-74.86744300000001,GENERAL ACUTE CARE
5697,GRAND VIEW HOSPITAL,SELLERSVILLE,PA,BUCKS,40.362922,-75.32604,GENERAL ACUTE CARE
5698,LOWER BUCKS HOSPITAL,BRISTOL,PA,BUCKS,40.10509156,-74.86726353,GENERAL ACUTE CARE
5699,ACCORD REHABILITAION HOSPITAL,PLAQUEMINE,LA,IBERVILLE,30.26191043,-91.24503279,REHABILITATION
5700,POST ACUTE SPECIALTY HOSPITAL OF LAFAYETTE,LAFAYETTE,LA,LAFAYETTE,30.18034409,-92.01157640000001,LONG TERM CARE
5702,OSS ORTHOPAEDIC SPECIALTY HOSPITAL,YORK,PA,YORK,39.91692241,-76.69554465,GENERAL ACUTE CARE
5703,PHOENIX ER & MEDICAL HOSPITAL,CHANDLER,AZ,MARICOPA,33.2609327,-111.88207140000002,GENERAL ACUTE CARE
5704,YORK HOSPITAL,YORK,PA,YORK,39.945698,-76.718501,GENERAL ACUTE CARE
5705,UPMC MERCY,PITTSBURGH,PA,ALLEGHENY,40.436099,-79.985114,GENERAL ACUTE CARE
5706,OHIO VALLEY GENERAL HOSPITAL,MCKEES ROCKS,PA,ALLEGHENY,40.47260393,-80.09114063,GENERAL ACUTE CARE
5707,UPMC PRESBYTERIAN,PITTSBURGH,PA,ALLEGHENY,40.44278362,-79.96070677,GENERAL ACUTE CARE
5708,UPMC ST MARGARET,PITTSBURGH,PA,ALLEGHENY,40.48941831,-79.89607073,GENERAL ACUTE CARE
5709,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,OSCEOLA,NE,POLK,41.16972205,-97.549172,CRITICAL ACCESS
5710,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,NE,PLATTE,41.45517805,-97.38490108,GENERAL ACUTE CARE
5711,COMMUNITY HOSPITAL,MCCOOK,NE,RED WILLOW,40.20542279,-100.6083507,CRITICAL ACCESS
5712,MIDWEST SURGICAL HOSPITAL LLC,OMAHA,NE,DOUGLAS,41.257670000000005,-96.03755209,GENERAL ACUTE CARE
5713,KINDRED HOSPITAL PITTSBURGH NORTH SHORE,PITTSBURGH,PA,ALLEGHENY,40.45394404,-80.00872011,LONG TERM CARE
5714,CHILDRENS HOSPITAL OF PITTSBURGH,PITTSBURGH,PA,ALLEGHENY,40.46652874,-79.95299037,GENERAL ACUTE CARE
5715,FORBES HOSPITAL,MONROEVILLE,PA,ALLEGHENY,40.428443,-79.747652,GENERAL ACUTE CARE
5716,GOOD SAMARITAN REGIONAL HEALTH CENTER MT VERNON,MT. VERNON,IL,JEFFERSON,38.297417700000004,-88.93858039,GENERAL ACUTE CARE
5717,ST. JOSEPH'S HOSPITAL,HIGHLAND,IL,MADISON,38.75458375,-89.66759838,CRITICAL ACCESS
5718,ST. MARY'S MEDICAL CENTER,BLUE SPRINGS,MO,JACKSON,39.02606715,-94.26385752,GENERAL ACUTE CARE
5719,MENDOTA COMMUNITY HOSPITAL,MENDOTA,IL,LA SALLE,41.55305291,-89.08780775,CRITICAL ACCESS
5720,ALLEGHENY GENERAL HOSPITAL,PITTSBURGH,PA,ALLEGHENY,40.457063,-80.00340200000001,GENERAL ACUTE CARE
5721,UPMC MCKEESPORT,MCKEESPORT,PA,ALLEGHENY,40.35179621,-79.84985374,GENERAL ACUTE CARE
5722,JEFFERSON REGIONAL MEDICAL CENTER,PITTSBURGH,PA,ALLEGHENY,40.31744559,-79.93364977,GENERAL ACUTE CARE
5723,SANFORD LUVERNE MEDICAL CENTER,LUVERNE,MN,ROCK,43.67200224,-96.21058073,CRITICAL ACCESS
5724,NORTHSHORE HEALTHSYSTEM DBA GLENBROOK HOSPITAL,GLENVIEW,IL,COOK,42.09253849,-87.85272133,GENERAL ACUTE CARE
5725,BUTLER COUNTY HEALTH CARE CENTER,DAVID CITY,NE,BUTLER,41.24669451,-97.12253031,CRITICAL ACCESS
5726,ANN & ROBERT H LURIE CHILDREN'S HOSPITAL OF CHICAGO,CHICAGO,IL,COOK,41.89645048,-87.62171852,CHILDREN
5727,LOCK HAVEN HOSPITAL,LOCK HAVEN,PA,CLINTON,41.13159873,-77.47021159,GENERAL ACUTE CARE
5728,BUCKTAIL MEDICAL CENTER,RENOVO,PA,CLINTON,41.327863,-77.73649300000001,GENERAL ACUTE CARE
5729,ST LUKE'S MINERS MEMORIAL HOSPITAL,COALDALE,PA,SCHUYLKILL,40.82138815,-75.91403021,GENERAL ACUTE CARE
5730,CAPTAIN JAMES A. LOVELL FEDERAL HEALTH CARE CENTER,NORTH CHICAGO,IL,LAKE,42.30704823,-87.86051071,MILITARY
5731,"GARFIELD PARK HOSPITAL, LLC",CHICAGO,IL,COOK,41.89071186,-87.72018283,PSYCHIATRIC
5732,HOSPITAL OF FOX CHASE CANCER CENTER,PHILADELPHIA,PA,PHILADELPHIA,40.07077618,-75.09071628,GENERAL ACUTE CARE
5733,PRESENCE CHICAGO HOSPITALS NETWORK DBA PRESENCE RESURRECTION MEDICAL CENTER,CHICAGO,IL,COOK,41.98753920000001,-87.81356554,GENERAL ACUTE CARE
5734,ARIA HEALTH FRANKFORD,PHILADELPHIA,PA,PHILADELPHIA,40.01954314,-75.081875,GENERAL ACUTE CARE
5735,KINDRED HOSPITAL - PHILADELPHIA,PHILADELPHIA,PA,PHILADELPHIA,40.04606348,-75.0970203,LONG TERM CARE
5736,HAHNEMANN UNIVERSITY HOSPITAL,PHILADELPHIA,PA,PHILADELPHIA,39.95753699,-75.16303020000001,GENERAL ACUTE CARE
5737,ST JOSEPHS HOSPITAL,BREESE,IL,CLINTON,38.62622497,-89.52373135,GENERAL ACUTE CARE
5738,ANTELOPE MEMORIAL HOSPITAL,NELIGH,NE,ANTELOPE,42.13474596,-98.03064397,CRITICAL ACCESS
5739,KIMBALL HEALTH SERVICES,KIMBALL,NE,KIMBALL,41.23255777,-103.6668485,CRITICAL ACCESS
5740,ST CHRISTOPHERS HOSPITAL FOR CHILDREN,PHILADELPHIA,PA,PHILADELPHIA,40.00656984,-75.12437673,CHILDREN
5741,GOOD SHEPHERD PENN PARTNERS SPECIALTY HOSPITAL AT RITTENHOUSE,PHILADELPHIA,PA,PHILADELPHIA,39.94486785,-75.17252287,LONG TERM CARE
5742,FAIRMOUNT BEHAVIORAL HEALTH SYSTEMS,PHILADELPHIA,PA,PHILADELPHIA,40.04317409,-75.22187936,PSYCHIATRIC
5743,VAN WERT COUNTY HOSPITAL,VAN WERT,OH,VAN WERT,40.8506429,-84.57876068,GENERAL ACUTE CARE
5744,ATRIUM MEDICAL CENTER,FRANKLIN,OH,WARREN,39.498340500000005,-84.31425139,GENERAL ACUTE CARE
5745,MARIETTA MEMORIAL HOSPITAL,MARIETTA,OH,WASHINGTON,39.43170107,-81.46416393,GENERAL ACUTE CARE
5746,MERCY HOSPITAL WALDRON,WALDRON,AR,SCOTT,34.89455358,-94.105868,GENERAL ACUTE CARE
5747,ARKANSAS STATE HOSPITAL,LITTLE ROCK,AR,PULASKI,34.7501026,-92.32433467,PSYCHIATRIC
5748,CONEMAUGH MEYERSDALE MEDICAL CENTER,MEYERSDALE,PA,SOMERSET,39.809104999999995,-79.02509599999999,GENERAL ACUTE CARE
5749,FIRST HOSPITAL WYOMING VALLEY,KINGSTON,PA,LUZERNE,41.269708,-75.889228,PSYCHIATRIC
5750,GEISINGER WYOMING VALLEY MEDICAL CENTER,WILKES-BARRE,PA,LUZERNE,41.257365,-75.80899000000001,GENERAL ACUTE CARE
5751,WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER,WILKES-BARRE,PA,LUZERNE,41.24810428,-75.83596931,MILITARY
5752,OSMOND GENERAL HOSPITAL,OSMOND,NE,PIERCE,42.36030275,-97.59582364,CRITICAL ACCESS
5753,GOOD SHEPHERD SPECIALTY HOSPITAL,BETHLEHEM,PA,LEHIGH,40.64461559,-75.40806256,LONG TERM CARE
5754,WEST LOS ANGELES MEDICAL CENTER,LOS ANGELES,CA,LOS ANGELES,34.05272127,-118.4527522,MILITARY
5755,VA CENTRAL CALIFORNIA HEALTH CARE SYSTEM,FRESNO,CA,FRESNO,36.77325043,-119.7791451,MILITARY
5756,NAVAL MEDICAL CENTER SAN DIEGO,SAN DIEGO,CA,SAN DIEGO,32.72752023,-117.14593729999999,MILITARY
5757,ELLWOOD CITY HOSPITAL,ELLWOOD CITY,PA,LAWRENCE,40.86997,-80.27565600000001,GENERAL ACUTE CARE
5758,WEED ARMY COMMUNITY HOSPITAL,FORT IRWIN,CA,SAN BERNARDINO,35.2654396,-116.6883295,MILITARY
5759,SAN FRANCISCO VA HEALTH CARE SYSTEM,SAN FRANCISCO,CA,SAN FRANCISCO,37.78229119,-122.50497460000001,MILITARY
5760,HORSHAM CLINIC,AMBLER,PA,MONTGOMERY,40.18812796,-75.18946059,PSYCHIATRIC
5761,MONTGOMERY COUNTY EMERGENCY SERVICE,NORRISTOWN,PA,MONTGOMERY,40.135967,-75.355873,PSYCHIATRIC
5762,VALLEY FORGE MEDICAL CENTER & HOSPITAL,NORRISTOWN,PA,MONTGOMERY,40.15866165,-75.36754581,REHABILITATION
5763,LANSDALE HOSPITAL,LANSDALE,PA,MONTGOMERY,40.2503,-75.27142099999999,GENERAL ACUTE CARE
5764,CLARKS SUMMIT STATE HOSPITAL,CLARKS SUMMIT,PA,LACKAWANNA,41.480499,-75.737402,PSYCHIATRIC
5765,MAIN LINE HOSPITAL LANKENAU,WYNNEWOOD,PA,MONTGOMERY,39.988434000000005,-75.260865,GENERAL ACUTE CARE
5766,MID-VALLEY HOSPITAL,PECKVILLE,PA,LACKAWANNA,41.480823,-75.596063,GENERAL ACUTE CARE
5767,GEISINGER -LEWISTOWN HOSPITAL,LEWISTOWN,PA,MIFFLIN,40.617723,-77.56801800000001,GENERAL ACUTE CARE
5768,UPMC HORIZON,GREENVILLE,PA,MERCER,41.411654999999996,-80.372017,GENERAL ACUTE CARE
5769,SHARON REGIONAL HEALTH SYSTEM,SHARON,PA,MERCER,41.232661,-80.496213,GENERAL ACUTE CARE
5770,GROVE CITY MEDICAL CENTER,GROVE CITY,PA,MERCER,41.170999,-80.085172,GENERAL ACUTE CARE
5771,BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,LITTLE ROCK,AR,PULASKI,34.65732672,-92.40274425,PSYCHIATRIC
5772,SAINT MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,ANDROSCOGGIN,44.10175387,-70.19978121,GENERAL ACUTE CARE
5773,WITHAM HEALTH SERVICES,LEBANON,IN,BOONE,40.07747345,-86.47299040000001,GENERAL ACUTE CARE
5774,PORTER-STARKE SERVICES INC,VALPARAISO,IN,PORTER,41.48969037,-87.05203311,PSYCHIATRIC
5775,WASHINGTON HEALTH GREENE,WAYNESBURG,PA,GREENE,39.900621,-80.17319599999999,GENERAL ACUTE CARE
5776,COVINGTON COUNTY HOSPITAL,COLLINS,MS,COVINGTON,31.63722205,-89.55474347,GENERAL ACUTE CARE
5777,CENTRAL MAINE MEDICAL CENTER,LEWISTON,ME,ANDROSCOGGIN,44.10173674,-70.21451847,GENERAL ACUTE CARE
5778,ABRAZO ARIZONA HEART HOSPITAL,PHOENIX,AZ,MARICOPA,33.48086723,-112.03966770000001,GENERAL ACUTE CARE
5779,CROZER-CHESTER MEDICAL CENTER,UPLAND,PA,DELAWARE,39.856497999999995,-75.367645,GENERAL ACUTE CARE
5780,KINDRED HOSPITAL PHILADELPHIA - HAVERTOWN,HAVERTOWN,PA,DELAWARE,39.97502538,-75.33442904,GENERAL ACUTE CARE
5781,UPMC HAMOT,ERIE,PA,ERIE,42.135112,-80.08536294,GENERAL ACUTE CARE
5782,SAINT VINCENT HOSPITAL,ERIE,PA,ERIE,42.111371000000005,-80.079539,GENERAL ACUTE CARE
5783,ERIE VETERANS AFFAIRS MEDICAL CENTER,ERIE,PA,ERIE,42.102202,-80.063293,MILITARY
5784,THE REHABILITATION INSTITUTE OF ST. LOUIS,ST. LOUIS,MO,ST. LOUIS CITY,38.63719204,-90.25794112,REHABILITATION
5785,SOUTH SHORE HOSPITAL,WEYMOUTH,MA,NORFOLK,42.176,-70.9541,GENERAL ACUTE CARE
5786,GREENBAUM SURGICAL SPECIALTY HOSPITAL,SCOTTSDALE,AZ,MARICOPA,33.49019104,-111.92555159999998,GENERAL ACUTE CARE
5787,CHANGEPOINT PSYCHIATRIC HOSPITAL,LAKESIDE,AZ,NAVAJO,34.1652321,-109.97538600000001,PSYCHIATRIC
5788,"SOUTHWESTERN CHILDREN'S HEALTH SERVICES, INC (ACADIA HEALTHCARE)",CHANDLER,AZ,MARICOPA,33.34027406,-111.8473845,PSYCHIATRIC
5789,"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER",TEMPE,AZ,MARICOPA,33.41259686,-111.9406125,GENERAL ACUTE CARE
5790,SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,FALL RIVER,MA,BRISTOL,41.7094,-71.146,GENERAL ACUTE CARE
5791,NORTH ADAMS REGIONAL HOSPITAL,NORTH ADAMS,MA,BERKSHIRE,42.7071,-73.1095,GENERAL ACUTE CARE
5792,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,ESSEX,42.8144,-70.8911,GENERAL ACUTE CARE
5793,LAWRENCE GENERAL HOSPITAL,LAWRENCE,MA,ESSEX,42.71,-71.1501,GENERAL ACUTE CARE
5794,SPRINGFIELD HOSPITAL,SPRINGFIELD,PA,DELAWARE,39.92205017,-75.35005619,GENERAL ACUTE CARE
5795,MAYO CLINIC HOSPITAL ROCHESTER ST MARY'S CAMPUS,ROCHESTER,MN,OLMSTED,44.02055915,-92.48272029,GENERAL ACUTE CARE
5796,TEMPLE UNIVERSITY-EPISCOPAL HOSP-ER,PHILADELPHIA,PA,PHILADELPHIA,39.98985686,-75.12912404,GENERAL ACUTE CARE
5797,ENDLESS MOUNTAINS HEALTH SYSTEMS,MONTROSE,PA,SUSQUEHANNA,41.8375429,-75.83676903,GENERAL ACUTE CARE
5798,ST LUKE'S HOSPITAL ANDERSON CAMPUS,EASTON,PA,NORTHAMPTON,40.64914776,-75.28782091,GENERAL ACUTE CARE
5799,TERRE HAUTE REGIONAL HOSPITAL,TERRE HAUTE,IN,VIGO,39.41939616,-87.40904674,GENERAL ACUTE CARE
5800,DIGNITY HEALTH CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,MARICOPA,33.29739077,-111.87461189999999,GENERAL ACUTE CARE
5801,SELECT SPECIALTY HOSPITAL-EVANSVILLE,EVANSVILLE,IN,VANDERBURGH,37.9679888,-87.56729117,LONG TERM CARE
5802,UNION HOSPITAL INC,TERRE HAUTE,IN,VIGO,39.48586458,-87.40697561,GENERAL ACUTE CARE
5803,NORTH GEORGIA MEDICAL CENTER,ELLIJAY,GA,GILMER,34.67856195,-84.49337651,GENERAL ACUTE CARE
5804,AU MEDICAL CENTER,AUGUSTA,GA,RICHMOND,33.47087633,-81.98970572,GENERAL ACUTE CARE
5805,BETHESDA NORTH,CINCINNATI,OH,HAMILTON,39.25197995,-84.34178469,GENERAL ACUTE CARE
5806,SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,COLLEGE PARK,GA,CLAYTON,33.60971336,-84.45150459,PSYCHIATRIC
5807,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,NEWBURGH,IN,WARRICK,37.97488317,-87.44510778,GENERAL ACUTE CARE
5808,GLOBAL REHAB REHABILITATION HOSPITAL,SCOTTSDALE,AZ,MARICOPA,33.56161823,-111.88993629999999,REHABILITATION
5809,REGIONAL MENTAL HEALTH CENTER,MERRILLVILLE,IN,LAKE,41.46334709,-87.36336523,PSYCHIATRIC
5810,US AIR FORCE HOSPITAL-GLENDALE - CLOSED,GLENDALE,AZ,MARICOPA,33.53768748,-112.3623325,MILITARY
5811,US ARMY HOSPITAL-FT HUACHUCA,FORT HUACHUCA,AZ,COCHISE,31.5568419,-110.3526663,MILITARY
5812,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,FAYETTEVILLE,AR,WASHINGTON,36.10848311,-94.18683551,PSYCHIATRIC
5813,ST LUKES HOSPITAL MONROE CAMPUS,STROUDSBURG,PA,MONROE,40.997531,-75.25998100000001,GENERAL ACUTE CARE
5814,MAINE MEDICAL CENTER,PORTLAND,ME,CUMBERLAND,43.65260994,-70.27580216,GENERAL ACUTE CARE
5815,PIEDMONT COLUMBUS REGIONAL MIDTOWN,COLUMBUS,GA,MUSCOGEE,32.48085872,-84.98117702,GENERAL ACUTE CARE
5816,MEDINA HOSPITAL,MEDINA,OH,MEDINA,41.13845088,-81.83829293,GENERAL ACUTE CARE
5817,BEACAN BEHAVIORAL HEALTH BUNKIE,BUNKIE,LA,AVOYELLES,30.95310033,-92.17622461,PSYCHIATRIC
5818,ORCHARD HOSPITAL,GRIDLEY,CA,BUTTE,39.36752632,-121.68965459999998,GENERAL ACUTE CARE
5819,TUBA CITY REGIONAL HEALTH CARE,TUBA CITY,AZ,COCONINO,36.13585509,-111.2367919,CRITICAL ACCESS
5820,ST VINCENT DUNN HOSPITAL INC,BEDFORD,IN,LAWRENCE,38.85287258,-86.49395817,CRITICAL ACCESS
5821,SAN CARLOS HOSPITAL,SAN CARLOS,AZ,GILA,33.35380069,-110.454356,CRITICAL ACCESS
5822,SAINT JOSEPH REGIONAL MEDICAL CENTER,MISHAWAKA,IN,ST. JOSEPH,41.70717738,-86.17446958,GENERAL ACUTE CARE
5823,EMORY REHABILITATION HOSPITAL,ATLANTA,GA,DEKALB,33.79488234,-84.32053107,REHABILITATION
5824,CHRISTUS DUBUIS HOSPITAL OF ALEXANDRIA,ALEXANDRIA,LA,RAPIDES,31.28364912,-92.46246355,GENERAL ACUTE CARE
5825,CANYON VISTA MEDICAL CENTER,SIERRA VISTA,AZ,COCHISE,31.5524178,-110.22977959999999,GENERAL ACUTE CARE
5826,MARION GENERAL HOSPITAL,COLUMBIA,MS,MARION,31.25599595,-89.8055791,GENERAL ACUTE CARE
5827,SELLS HOSPITAL,SELLS,AZ,PIMA,31.91850571,-111.8904886,CRITICAL ACCESS
5828,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,CHINLE,AZ,APACHE,36.15760286,-109.6081006,CRITICAL ACCESS
5829,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NEWNAN,NEWNAN,GA,COWETA,33.362874600000005,-84.75162672,REHABILITATION
5830,MEDICAL CENTER NAVICENT HEALTH,MACON,GA,BIBB,32.83325388,-83.63550532,GENERAL ACUTE CARE
5831,WELLSTAR NORTH FULTON HOSPITAL,ROSWELL,GA,FULTON,34.06332132,-84.31997247,GENERAL ACUTE CARE
5832,ST MARY'S GOOD SAMARITAN HOSPITAL,GREENSBORO,GA,GREENE,33.57248429,-83.1728378,CRITICAL ACCESS
